Values, R:100000C:6e-05E:12
Time,Vc
10.0658, 9.75821
10.066, 9.75829
10.0662, 9.75836
10.0664, 9.75844
10.0666, 9.75851
10.0668, 9.75859
10.067, 9.75866
10.0672, 9.75874
10.0674, 9.75881
10.0676, 9.75889
10.0678, 9.75896
10.068, 9.75903
10.0682, 9.75911
10.0684, 9.75918
10.0686, 9.75926
10.0688, 9.75933
10.069, 9.75941
10.0692, 9.75948
10.0694, 9.75956
10.0696, 9.75963
10.0698, 9.75971
10.07, 9.75978
10.0702, 9.75986
10.0704, 9.75993
10.0706, 9.76001
10.0708, 9.76008
10.071, 9.76016
10.0712, 9.76023
10.0714, 9.7603
10.0716, 9.76038
10.0718, 9.76045
10.072, 9.76053
10.0722, 9.7606
10.0724, 9.76068
10.0726, 9.76075
10.0728, 9.76083
10.073, 9.7609
10.0732, 9.76098
10.0734, 9.76105
10.0736, 9.76113
10.0738, 9.7612
10.074, 9.76127
10.0742, 9.76135
10.0744, 9.76142
10.0746, 9.7615
10.0748, 9.76157
10.075, 9.76165
10.0752, 9.76172
10.0754, 9.7618
10.0756, 9.76187
10.0758, 9.76195
10.076, 9.76202
10.0762, 9.7621
10.0764, 9.76217
10.0766, 9.76224
10.0768, 9.76232
10.077, 9.76239
10.0772, 9.76247
10.0774, 9.76254
10.0776, 9.76262
10.0778, 9.76269
10.078, 9.76277
10.0782, 9.76284
10.0784, 9.76292
10.0786, 9.76299
10.0788, 9.76306
10.079, 9.76314
10.0792, 9.76321
10.0794, 9.76329
10.0796, 9.76336
10.0798, 9.76344
10.08, 9.76351
10.0802, 9.76359
10.0804, 9.76366
10.0806, 9.76374
10.0808, 9.76381
10.081, 9.76389
10.0812, 9.76396
10.0814, 9.76403
10.0816, 9.76411
10.0818, 9.76418
10.082, 9.76426
10.0822, 9.76433
10.0824, 9.76441
10.0826, 9.76448
10.0828, 9.76456
10.083, 9.76463
10.0832, 9.7647
10.0834, 9.76478
10.0836, 9.76485
10.0838, 9.76493
10.084, 9.765
10.0842, 9.76508
10.0844, 9.76515
10.0846, 9.76523
10.0848, 9.7653
10.085, 9.76538
10.0852, 9.76545
10.0854, 9.76552
10.0856, 9.7656
10.0858, 9.76567
10.086, 9.76575
10.0862, 9.76582
10.0864, 9.7659
10.0866, 9.76597
10.0868, 9.76605
10.087, 9.76612
10.0872, 9.76619
10.0874, 9.76627
10.0876, 9.76634
10.0878, 9.76642
10.088, 9.76649
10.0882, 9.76657
10.0884, 9.76664
10.0886, 9.76672
10.0888, 9.76679
10.089, 9.76686
10.0892, 9.76694
10.0894, 9.76701
10.0896, 9.76709
10.0898, 9.76716
10.09, 9.76724
10.0902, 9.76731
10.0904, 9.76739
10.0906, 9.76746
10.0908, 9.76753
10.091, 9.76761
10.0912, 9.76768
10.0914, 9.76776
10.0916, 9.76783
10.0918, 9.76791
10.092, 9.76798
10.0922, 9.76806
10.0924, 9.76813
10.0926, 9.7682
10.0928, 9.76828
10.093, 9.76835
10.0932, 9.76843
10.0934, 9.7685
10.0936, 9.76858
10.0938, 9.76865
10.094, 9.76872
10.0942, 9.7688
10.0944, 9.76887
10.0946, 9.76895
10.0948, 9.76902
10.095, 9.7691
10.0952, 9.76917
10.0954, 9.76925
10.0956, 9.76932
10.0958, 9.76939
10.096, 9.76947
10.0962, 9.76954
10.0964, 9.76962
10.0966, 9.76969
10.0968, 9.76977
10.097, 9.76984
10.0972, 9.76991
10.0974, 9.76999
10.0976, 9.77006
10.0978, 9.77014
10.098, 9.77021
10.0982, 9.77029
10.0984, 9.77036
10.0986, 9.77043
10.0988, 9.77051
10.099, 9.77058
10.0992, 9.77066
10.0994, 9.77073
10.0996, 9.77081
10.0998, 9.77088
10.1, 9.77095
10.1002, 9.77103
10.1004, 9.7711
10.1006, 9.77118
10.1008, 9.77125
10.101, 9.77133
10.1012, 9.7714
10.1014, 9.77147
10.1016, 9.77155
10.1018, 9.77162
10.102, 9.7717
10.1022, 9.77177
10.1024, 9.77185
10.1026, 9.77192
10.1028, 9.77199
10.103, 9.77207
10.1032, 9.77214
10.1034, 9.77222
10.1036, 9.77229
10.1038, 9.77237
10.104, 9.77244
10.1042, 9.77251
10.1044, 9.77259
10.1046, 9.77266
10.1048, 9.77274
10.105, 9.77281
10.1052, 9.77289
10.1054, 9.77296
10.1056, 9.77303
10.1058, 9.77311
10.106, 9.77318
10.1062, 9.77326
10.1064, 9.77333
10.1066, 9.77341
10.1068, 9.77348
10.107, 9.77355
10.1072, 9.77363
10.1074, 9.7737
10.1076, 9.77378
10.1078, 9.77385
10.108, 9.77392
10.1082, 9.774
10.1084, 9.77407
10.1086, 9.77415
10.1088, 9.77422
10.109, 9.7743
10.1092, 9.77437
10.1094, 9.77444
10.1096, 9.77452
10.1098, 9.77459
10.11, 9.77467
10.1102, 9.77474
10.1104, 9.77482
10.1106, 9.77489
10.1108, 9.77496
10.111, 9.77504
10.1112, 9.77511
10.1114, 9.77519
10.1116, 9.77526
10.1118, 9.77533
10.112, 9.77541
10.1122, 9.77548
10.1124, 9.77556
10.1126, 9.77563
10.1128, 9.77571
10.113, 9.77578
10.1132, 9.77585
10.1134, 9.77593
10.1136, 9.776
10.1138, 9.77608
10.114, 9.77615
10.1142, 9.77622
10.1144, 9.7763
10.1146, 9.77637
10.1148, 9.77645
10.115, 9.77652
10.1152, 9.77659
10.1154, 9.77667
10.1156, 9.77674
10.1158, 9.77682
10.116, 9.77689
10.1162, 9.77697
10.1164, 9.77704
10.1166, 9.77711
10.1168, 9.77719
10.117, 9.77726
10.1172, 9.77734
10.1174, 9.77741
10.1176, 9.77748
10.1178, 9.77756
10.118, 9.77763
10.1182, 9.77771
10.1184, 9.77778
10.1186, 9.77785
10.1188, 9.77793
10.119, 9.778
10.1192, 9.77808
10.1194, 9.77815
10.1196, 9.77822
10.1198, 9.7783
10.12, 9.77837
10.1202, 9.77845
10.1204, 9.77852
10.1206, 9.77859
10.1208, 9.77867
10.121, 9.77874
10.1212, 9.77882
10.1214, 9.77889
10.1216, 9.77896
10.1218, 9.77904
10.122, 9.77911
10.1222, 9.77919
10.1224, 9.77926
10.1226, 9.77934
10.1228, 9.77941
10.123, 9.77948
10.1232, 9.77956
10.1234, 9.77963
10.1236, 9.77971
10.1238, 9.77978
10.124, 9.77985
10.1242, 9.77993
10.1244, 9.78
10.1246, 9.78008
10.1248, 9.78015
10.125, 9.78022
10.1252, 9.7803
10.1254, 9.78037
10.1256, 9.78045
10.1258, 9.78052
10.126, 9.78059
10.1262, 9.78067
10.1264, 9.78074
10.1266, 9.78082
10.1268, 9.78089
10.127, 9.78096
10.1272, 9.78104
10.1274, 9.78111
10.1276, 9.78118
10.1278, 9.78126
10.128, 9.78133
10.1282, 9.78141
10.1284, 9.78148
10.1286, 9.78155
10.1288, 9.78163
10.129, 9.7817
10.1292, 9.78178
10.1294, 9.78185
10.1296, 9.78192
10.1298, 9.782
10.13, 9.78207
10.1302, 9.78215
10.1304, 9.78222
10.1306, 9.78229
10.1308, 9.78237
10.131, 9.78244
10.1312, 9.78252
10.1314, 9.78259
10.1316, 9.78266
10.1318, 9.78274
10.132, 9.78281
10.1322, 9.78289
10.1324, 9.78296
10.1326, 9.78303
10.1328, 9.78311
10.133, 9.78318
10.1332, 9.78325
10.1334, 9.78333
10.1336, 9.7834
10.1338, 9.78348
10.134, 9.78355
10.1342, 9.78362
10.1344, 9.7837
10.1346, 9.78377
10.1348, 9.78385
10.135, 9.78392
10.1352, 9.78399
10.1354, 9.78407
10.1356, 9.78414
10.1358, 9.78422
10.136, 9.78429
10.1362, 9.78436
10.1364, 9.78444
10.1366, 9.78451
10.1368, 9.78458
10.137, 9.78466
10.1372, 9.78473
10.1374, 9.78481
10.1376, 9.78488
10.1378, 9.78495
10.138, 9.78503
10.1382, 9.7851
10.1384, 9.78518
10.1386, 9.78525
10.1388, 9.78532
10.139, 9.7854
10.1392, 9.78547
10.1394, 9.78554
10.1396, 9.78562
10.1398, 9.78569
10.14, 9.78577
10.1402, 9.78584
10.1404, 9.78591
10.1406, 9.78599
10.1408, 9.78606
10.141, 9.78613
10.1412, 9.78621
10.1414, 9.78628
10.1416, 9.78636
10.1418, 9.78643
10.142, 9.7865
10.1422, 9.78658
10.1424, 9.78665
10.1426, 9.78673
10.1428, 9.7868
10.143, 9.78687
10.1432, 9.78695
10.1434, 9.78702
10.1436, 9.78709
10.1438, 9.78717
10.144, 9.78724
10.1442, 9.78732
10.1444, 9.78739
10.1446, 9.78746
10.1448, 9.78754
10.145, 9.78761
10.1452, 9.78768
10.1454, 9.78776
10.1456, 9.78783
10.1458, 9.78791
10.146, 9.78798
10.1462, 9.78805
10.1464, 9.78813
10.1466, 9.7882
10.1468, 9.78827
10.147, 9.78835
10.1472, 9.78842
10.1474, 9.78849
10.1476, 9.78857
10.1478, 9.78864
10.148, 9.78872
10.1482, 9.78879
10.1484, 9.78886
10.1486, 9.78894
10.1488, 9.78901
10.149, 9.78908
10.1492, 9.78916
10.1494, 9.78923
10.1496, 9.78931
10.1498, 9.78938
10.15, 9.78945
10.1502, 9.78953
10.1504, 9.7896
10.1506, 9.78967
10.1508, 9.78975
10.151, 9.78982
10.1512, 9.7899
10.1514, 9.78997
10.1516, 9.79004
10.1518, 9.79012
10.152, 9.79019
10.1522, 9.79026
10.1524, 9.79034
10.1526, 9.79041
10.1528, 9.79048
10.153, 9.79056
10.1532, 9.79063
10.1534, 9.79071
10.1536, 9.79078
10.1538, 9.79085
10.154, 9.79093
10.1542, 9.791
10.1544, 9.79107
10.1546, 9.79115
10.1548, 9.79122
10.155, 9.79129
10.1552, 9.79137
10.1554, 9.79144
10.1556, 9.79152
10.1558, 9.79159
10.156, 9.79166
10.1562, 9.79174
10.1564, 9.79181
10.1566, 9.79188
10.1568, 9.79196
10.157, 9.79203
10.1572, 9.7921
10.1574, 9.79218
10.1576, 9.79225
10.1578, 9.79232
10.158, 9.7924
10.1582, 9.79247
10.1584, 9.79255
10.1586, 9.79262
10.1588, 9.79269
10.159, 9.79277
10.1592, 9.79284
10.1594, 9.79291
10.1596, 9.79299
10.1598, 9.79306
10.16, 9.79313
10.1602, 9.79321
10.1604, 9.79328
10.1606, 9.79335
10.1608, 9.79343
10.161, 9.7935
10.1612, 9.79358
10.1614, 9.79365
10.1616, 9.79372
10.1618, 9.7938
10.162, 9.79387
10.1622, 9.79394
10.1624, 9.79402
10.1626, 9.79409
10.1628, 9.79416
10.163, 9.79424
10.1632, 9.79431
10.1634, 9.79438
10.1636, 9.79446
10.1638, 9.79453
10.164, 9.7946
10.1642, 9.79468
10.1644, 9.79475
10.1646, 9.79483
10.1648, 9.7949
10.165, 9.79497
10.1652, 9.79505
10.1654, 9.79512
10.1656, 9.79519
10.1658, 9.79527
10.166, 9.79534
10.1662, 9.79541
10.1664, 9.79549
10.1666, 9.79556
10.1668, 9.79563
10.167, 9.79571
10.1672, 9.79578
10.1674, 9.79585
10.1676, 9.79593
10.1678, 9.796
10.168, 9.79607
10.1682, 9.79615
10.1684, 9.79622
10.1686, 9.7963
10.1688, 9.79637
10.169, 9.79644
10.1692, 9.79652
10.1694, 9.79659
10.1696, 9.79666
10.1698, 9.79674
10.17, 9.79681
10.1702, 9.79688
10.1704, 9.79696
10.1706, 9.79703
10.1708, 9.7971
10.171, 9.79718
10.1712, 9.79725
10.1714, 9.79732
10.1716, 9.7974
10.1718, 9.79747
10.172, 9.79754
10.1722, 9.79762
10.1724, 9.79769
10.1726, 9.79776
10.1728, 9.79784
10.173, 9.79791
10.1732, 9.79798
10.1734, 9.79806
10.1736, 9.79813
10.1738, 9.7982
10.174, 9.79828
10.1742, 9.79835
10.1744, 9.79842
10.1746, 9.7985
10.1748, 9.79857
10.175, 9.79864
10.1752, 9.79872
10.1754, 9.79879
10.1756, 9.79886
10.1758, 9.79894
10.176, 9.79901
10.1762, 9.79908
10.1764, 9.79916
10.1766, 9.79923
10.1768, 9.7993
10.177, 9.79938
10.1772, 9.79945
10.1774, 9.79952
10.1776, 9.7996
10.1778, 9.79967
10.178, 9.79974
10.1782, 9.79982
10.1784, 9.79989
10.1786, 9.79996
10.1788, 9.80004
10.179, 9.80011
10.1792, 9.80018
10.1794, 9.80026
10.1796, 9.80033
10.1798, 9.8004
10.18, 9.80048
10.1802, 9.80055
10.1804, 9.80062
10.1806, 9.8007
10.1808, 9.80077
10.181, 9.80084
10.1812, 9.80092
10.1814, 9.80099
10.1816, 9.80106
10.1818, 9.80114
10.182, 9.80121
10.1822, 9.80128
10.1824, 9.80136
10.1826, 9.80143
10.1828, 9.8015
10.183, 9.80158
10.1832, 9.80165
10.1834, 9.80172
10.1836, 9.8018
10.1838, 9.80187
10.184, 9.80194
10.1842, 9.80202
10.1844, 9.80209
10.1846, 9.80216
10.1848, 9.80224
10.185, 9.80231
10.1852, 9.80238
10.1854, 9.80246
10.1856, 9.80253
10.1858, 9.8026
10.186, 9.80268
10.1862, 9.80275
10.1864, 9.80282
10.1866, 9.8029
10.1868, 9.80297
10.187, 9.80304
10.1872, 9.80312
10.1874, 9.80319
10.1876, 9.80326
10.1878, 9.80334
10.188, 9.80341
10.1882, 9.80348
10.1884, 9.80356
10.1886, 9.80363
10.1888, 9.8037
10.189, 9.80377
10.1892, 9.80385
10.1894, 9.80392
10.1896, 9.80399
10.1898, 9.80407
10.19, 9.80414
10.1902, 9.80421
10.1904, 9.80429
10.1906, 9.80436
10.1908, 9.80443
10.191, 9.80451
10.1912, 9.80458
10.1914, 9.80465
10.1916, 9.80473
10.1918, 9.8048
10.192, 9.80487
10.1922, 9.80495
10.1924, 9.80502
10.1926, 9.80509
10.1928, 9.80517
10.193, 9.80524
10.1932, 9.80531
10.1934, 9.80538
10.1936, 9.80546
10.1938, 9.80553
10.194, 9.8056
10.1942, 9.80568
10.1944, 9.80575
10.1946, 9.80582
10.1948, 9.8059
10.195, 9.80597
10.1952, 9.80604
10.1954, 9.80612
10.1956, 9.80619
10.1958, 9.80626
10.196, 9.80634
10.1962, 9.80641
10.1964, 9.80648
10.1966, 9.80656
10.1968, 9.80663
10.197, 9.8067
10.1972, 9.80677
10.1974, 9.80685
10.1976, 9.80692
10.1978, 9.80699
10.198, 9.80707
10.1982, 9.80714
10.1984, 9.80721
10.1986, 9.80729
10.1988, 9.80736
10.199, 9.80743
10.1992, 9.80751
10.1994, 9.80758
10.1996, 9.80765
10.1998, 9.80772
10.2, 9.8078
10.2002, 9.80787
10.2004, 9.80794
10.2006, 9.80802
10.2008, 9.80809
10.201, 9.80816
10.2012, 9.80824
10.2014, 9.80831
10.2016, 9.80838
10.2018, 9.80846
10.202, 9.80853
10.2022, 9.8086
10.2024, 9.80867
10.2026, 9.80875
10.2028, 9.80882
10.203, 9.80889
10.2032, 9.80897
10.2034, 9.80904
10.2036, 9.80911
10.2038, 9.80919
10.204, 9.80926
10.2042, 9.80933
10.2044, 9.8094
10.2046, 9.80948
10.2048, 9.80955
10.205, 9.80962
10.2052, 9.8097
10.2054, 9.80977
10.2056, 9.80984
10.2058, 9.80992
10.206, 9.80999
10.2062, 9.81006
10.2064, 9.81013
10.2066, 9.81021
10.2068, 9.81028
10.207, 9.81035
10.2072, 9.81043
10.2074, 9.8105
10.2076, 9.81057
10.2078, 9.81065
10.208, 9.81072
10.2082, 9.81079
10.2084, 9.81086
10.2086, 9.81094
10.2088, 9.81101
10.209, 9.81108
10.2092, 9.81116
10.2094, 9.81123
10.2096, 9.8113
10.2098, 9.81138
10.21, 9.81145
10.2102, 9.81152
10.2104, 9.81159
10.2106, 9.81167
10.2108, 9.81174
10.211, 9.81181
10.2112, 9.81189
10.2114, 9.81196
10.2116, 9.81203
10.2118, 9.8121
10.212, 9.81218
10.2122, 9.81225
10.2124, 9.81232
10.2126, 9.8124
10.2128, 9.81247
10.213, 9.81254
10.2132, 9.81262
10.2134, 9.81269
10.2136, 9.81276
10.2138, 9.81283
10.214, 9.81291
10.2142, 9.81298
10.2144, 9.81305
10.2146, 9.81313
10.2148, 9.8132
10.215, 9.81327
10.2152, 9.81334
10.2154, 9.81342
10.2156, 9.81349
10.2158, 9.81356
10.216, 9.81364
10.2162, 9.81371
10.2164, 9.81378
10.2166, 9.81385
10.2168, 9.81393
10.217, 9.814
10.2172, 9.81407
10.2174, 9.81415
10.2176, 9.81422
10.2178, 9.81429
10.218, 9.81436
10.2182, 9.81444
10.2184, 9.81451
10.2186, 9.81458
10.2188, 9.81466
10.219, 9.81473
10.2192, 9.8148
10.2194, 9.81487
10.2196, 9.81495
10.2198, 9.81502
10.22, 9.81509
10.2202, 9.81517
10.2204, 9.81524
10.2206, 9.81531
10.2208, 9.81538
10.221, 9.81546
10.2212, 9.81553
10.2214, 9.8156
10.2216, 9.81568
10.2218, 9.81575
10.222, 9.81582
10.2222, 9.81589
10.2224, 9.81597
10.2226, 9.81604
10.2228, 9.81611
10.223, 9.81619
10.2232, 9.81626
10.2234, 9.81633
10.2236, 9.8164
10.2238, 9.81648
10.224, 9.81655
10.2242, 9.81662
10.2244, 9.81669
10.2246, 9.81677
10.2248, 9.81684
10.225, 9.81691
10.2252, 9.81699
10.2254, 9.81706
10.2256, 9.81713
10.2258, 9.8172
10.226, 9.81728
10.2262, 9.81735
10.2264, 9.81742
10.2266, 9.81749
10.2268, 9.81757
10.227, 9.81764
10.2272, 9.81771
10.2274, 9.81779
10.2276, 9.81786
10.2278, 9.81793
10.228, 9.818
10.2282, 9.81808
10.2284, 9.81815
10.2286, 9.81822
10.2288, 9.8183
10.229, 9.81837
10.2292, 9.81844
10.2294, 9.81851
10.2296, 9.81859
10.2298, 9.81866
10.23, 9.81873
10.2302, 9.8188
10.2304, 9.81888
10.2306, 9.81895
10.2308, 9.81902
10.231, 9.81909
10.2312, 9.81917
10.2314, 9.81924
10.2316, 9.81931
10.2318, 9.81939
10.232, 9.81946
10.2322, 9.81953
10.2324, 9.8196
10.2326, 9.81968
10.2328, 9.81975
10.233, 9.81982
10.2332, 9.81989
10.2334, 9.81997
10.2336, 9.82004
10.2338, 9.82011
10.234, 9.82019
10.2342, 9.82026
10.2344, 9.82033
10.2346, 9.8204
10.2348, 9.82048
10.235, 9.82055
10.2352, 9.82062
10.2354, 9.82069
10.2356, 9.82077
10.2358, 9.82084
10.236, 9.82091
10.2362, 9.82098
10.2364, 9.82106
10.2366, 9.82113
10.2368, 9.8212
10.237, 9.82127
10.2372, 9.82135
10.2374, 9.82142
10.2376, 9.82149
10.2378, 9.82157
10.238, 9.82164
10.2382, 9.82171
10.2384, 9.82178
10.2386, 9.82186
10.2388, 9.82193
10.239, 9.822
10.2392, 9.82207
10.2394, 9.82215
10.2396, 9.82222
10.2398, 9.82229
10.24, 9.82236
10.2402, 9.82244
10.2404, 9.82251
10.2406, 9.82258
10.2408, 9.82265
10.241, 9.82273
10.2412, 9.8228
10.2414, 9.82287
10.2416, 9.82294
10.2418, 9.82302
10.242, 9.82309
10.2422, 9.82316
10.2424, 9.82323
10.2426, 9.82331
10.2428, 9.82338
10.243, 9.82345
10.2432, 9.82352
10.2434, 9.8236
10.2436, 9.82367
10.2438, 9.82374
10.244, 9.82382
10.2442, 9.82389
10.2444, 9.82396
10.2446, 9.82403
10.2448, 9.82411
10.245, 9.82418
10.2452, 9.82425
10.2454, 9.82432
10.2456, 9.8244
10.2458, 9.82447
10.246, 9.82454
10.2462, 9.82461
10.2464, 9.82469
10.2466, 9.82476
10.2468, 9.82483
10.247, 9.8249
10.2472, 9.82498
10.2474, 9.82505
10.2476, 9.82512
10.2478, 9.82519
10.248, 9.82527
10.2482, 9.82534
10.2484, 9.82541
10.2486, 9.82548
10.2488, 9.82556
10.249, 9.82563
10.2492, 9.8257
10.2494, 9.82577
10.2496, 9.82585
10.2498, 9.82592
10.25, 9.82599
10.2502, 9.82606
10.2504, 9.82614
10.2506, 9.82621
10.2508, 9.82628
10.251, 9.82635
10.2512, 9.82642
10.2514, 9.8265
10.2516, 9.82657
10.2518, 9.82664
10.252, 9.82671
10.2522, 9.82679
10.2524, 9.82686
10.2526, 9.82693
10.2528, 9.827
10.253, 9.82708
10.2532, 9.82715
10.2534, 9.82722
10.2536, 9.82729
10.2538, 9.82737
10.254, 9.82744
10.2542, 9.82751
10.2544, 9.82758
10.2546, 9.82766
10.2548, 9.82773
10.255, 9.8278
10.2552, 9.82787
10.2554, 9.82795
10.2556, 9.82802
10.2558, 9.82809
10.256, 9.82816
10.2562, 9.82824
10.2564, 9.82831
10.2566, 9.82838
10.2568, 9.82845
10.257, 9.82853
10.2572, 9.8286
10.2574, 9.82867
10.2576, 9.82874
10.2578, 9.82881
10.258, 9.82889
10.2582, 9.82896
10.2584, 9.82903
10.2586, 9.8291
10.2588, 9.82918
10.259, 9.82925
10.2592, 9.82932
10.2594, 9.82939
10.2596, 9.82947
10.2598, 9.82954
10.26, 9.82961
10.2602, 9.82968
10.2604, 9.82976
10.2606, 9.82983
10.2608, 9.8299
10.261, 9.82997
10.2612, 9.83004
10.2614, 9.83012
10.2616, 9.83019
10.2618, 9.83026
10.262, 9.83033
10.2622, 9.83041
10.2624, 9.83048
10.2626, 9.83055
10.2628, 9.83062
10.263, 9.8307
10.2632, 9.83077
10.2634, 9.83084
10.2636, 9.83091
10.2638, 9.83098
10.264, 9.83106
10.2642, 9.83113
10.2644, 9.8312
10.2646, 9.83127
10.2648, 9.83135
10.265, 9.83142
10.2652, 9.83149
10.2654, 9.83156
10.2656, 9.83164
10.2658, 9.83171
10.266, 9.83178
10.2662, 9.83185
10.2664, 9.83192
10.2666, 9.832
10.2668, 9.83207
10.267, 9.83214
10.2672, 9.83221
10.2674, 9.83229
10.2676, 9.83236
10.2678, 9.83243
10.268, 9.8325
10.2682, 9.83257
10.2684, 9.83265
10.2686, 9.83272
10.2688, 9.83279
10.269, 9.83286
10.2692, 9.83294
10.2694, 9.83301
10.2696, 9.83308
10.2698, 9.83315
10.27, 9.83322
10.2702, 9.8333
10.2704, 9.83337
10.2706, 9.83344
10.2708, 9.83351
10.271, 9.83359
10.2712, 9.83366
10.2714, 9.83373
10.2716, 9.8338
10.2718, 9.83387
10.272, 9.83395
10.2722, 9.83402
10.2724, 9.83409
10.2726, 9.83416
10.2728, 9.83424
10.273, 9.83431
10.2732, 9.83438
10.2734, 9.83445
10.2736, 9.83452
10.2738, 9.8346
10.274, 9.83467
10.2742, 9.83474
10.2744, 9.83481
10.2746, 9.83489
10.2748, 9.83496
10.275, 9.83503
10.2752, 9.8351
10.2754, 9.83517
10.2756, 9.83525
10.2758, 9.83532
10.276, 9.83539
10.2762, 9.83546
10.2764, 9.83553
10.2766, 9.83561
10.2768, 9.83568
10.277, 9.83575
10.2772, 9.83582
10.2774, 9.8359
10.2776, 9.83597
10.2778, 9.83604
10.278, 9.83611
10.2782, 9.83618
10.2784, 9.83626
10.2786, 9.83633
10.2788, 9.8364
10.279, 9.83647
10.2792, 9.83654
10.2794, 9.83662
10.2796, 9.83669
10.2798, 9.83676
10.28, 9.83683
10.2802, 9.83691
10.2804, 9.83698
10.2806, 9.83705
10.2808, 9.83712
10.281, 9.83719
10.2812, 9.83727
10.2814, 9.83734
10.2816, 9.83741
10.2818, 9.83748
10.282, 9.83755
10.2822, 9.83763
10.2824, 9.8377
10.2826, 9.83777
10.2828, 9.83784
10.283, 9.83791
10.2832, 9.83799
10.2834, 9.83806
10.2836, 9.83813
10.2838, 9.8382
10.284, 9.83827
10.2842, 9.83835
10.2844, 9.83842
10.2846, 9.83849
10.2848, 9.83856
10.285, 9.83863
10.2852, 9.83871
10.2854, 9.83878
10.2856, 9.83885
10.2858, 9.83892
10.286, 9.839
10.2862, 9.83907
10.2864, 9.83914
10.2866, 9.83921
10.2868, 9.83928
10.287, 9.83936
10.2872, 9.83943
10.2874, 9.8395
10.2876, 9.83957
10.2878, 9.83964
10.288, 9.83972
10.2882, 9.83979
10.2884, 9.83986
10.2886, 9.83993
10.2888, 9.84
10.289, 9.84008
10.2892, 9.84015
10.2894, 9.84022
10.2896, 9.84029
10.2898, 9.84036
10.29, 9.84044
10.2902, 9.84051
10.2904, 9.84058
10.2906, 9.84065
10.2908, 9.84072
10.291, 9.8408
10.2912, 9.84087
10.2914, 9.84094
10.2916, 9.84101
10.2918, 9.84108
10.292, 9.84116
10.2922, 9.84123
10.2924, 9.8413
10.2926, 9.84137
10.2928, 9.84144
10.293, 9.84151
10.2932, 9.84159
10.2934, 9.84166
10.2936, 9.84173
10.2938, 9.8418
10.294, 9.84187
10.2942, 9.84195
10.2944, 9.84202
10.2946, 9.84209
10.2948, 9.84216
10.295, 9.84223
10.2952, 9.84231
10.2954, 9.84238
10.2956, 9.84245
10.2958, 9.84252
10.296, 9.84259
10.2962, 9.84267
10.2964, 9.84274
10.2966, 9.84281
10.2968, 9.84288
10.297, 9.84295
10.2972, 9.84303
10.2974, 9.8431
10.2976, 9.84317
10.2978, 9.84324
10.298, 9.84331
10.2982, 9.84338
10.2984, 9.84346
10.2986, 9.84353
10.2988, 9.8436
10.299, 9.84367
10.2992, 9.84374
10.2994, 9.84382
10.2996, 9.84389
10.2998, 9.84396
10.3, 9.84403
10.3002, 9.8441
10.3004, 9.84418
10.3006, 9.84425
10.3008, 9.84432
10.301, 9.84439
10.3012, 9.84446
10.3014, 9.84453
10.3016, 9.84461
10.3018, 9.84468
10.302, 9.84475
10.3022, 9.84482
10.3024, 9.84489
10.3026, 9.84497
10.3028, 9.84504
10.303, 9.84511
10.3032, 9.84518
10.3034, 9.84525
10.3036, 9.84532
10.3038, 9.8454
10.304, 9.84547
10.3042, 9.84554
10.3044, 9.84561
10.3046, 9.84568
10.3048, 9.84576
10.305, 9.84583
10.3052, 9.8459
10.3054, 9.84597
10.3056, 9.84604
10.3058, 9.84611
10.306, 9.84619
10.3062, 9.84626
10.3064, 9.84633
10.3066, 9.8464
10.3068, 9.84647
10.307, 9.84655
10.3072, 9.84662
10.3074, 9.84669
10.3076, 9.84676
10.3078, 9.84683
10.308, 9.8469
10.3082, 9.84698
10.3084, 9.84705
10.3086, 9.84712
10.3088, 9.84719
10.309, 9.84726
10.3092, 9.84733
10.3094, 9.84741
10.3096, 9.84748
10.3098, 9.84755
10.31, 9.84762
10.3102, 9.84769
10.3104, 9.84777
10.3106, 9.84784
10.3108, 9.84791
10.311, 9.84798
10.3112, 9.84805
10.3114, 9.84812
10.3116, 9.8482
10.3118, 9.84827
10.312, 9.84834
10.3122, 9.84841
10.3124, 9.84848
10.3126, 9.84855
10.3128, 9.84863
10.313, 9.8487
10.3132, 9.84877
10.3134, 9.84884
10.3136, 9.84891
10.3138, 9.84898
10.314, 9.84906
10.3142, 9.84913
10.3144, 9.8492
10.3146, 9.84927
10.3148, 9.84934
10.315, 9.84941
10.3152, 9.84949
10.3154, 9.84956
10.3156, 9.84963
10.3158, 9.8497
10.316, 9.84977
10.3162, 9.84984
10.3164, 9.84992
10.3166, 9.84999
10.3168, 9.85006
10.317, 9.85013
10.3172, 9.8502
10.3174, 9.85027
10.3176, 9.85035
10.3178, 9.85042
10.318, 9.85049
10.3182, 9.85056
10.3184, 9.85063
10.3186, 9.8507
10.3188, 9.85078
10.319, 9.85085
10.3192, 9.85092
10.3194, 9.85099
10.3196, 9.85106
10.3198, 9.85113
10.32, 9.85121
10.3202, 9.85128
10.3204, 9.85135
10.3206, 9.85142
10.3208, 9.85149
10.321, 9.85156
10.3212, 9.85164
10.3214, 9.85171
10.3216, 9.85178
10.3218, 9.85185
10.322, 9.85192
10.3222, 9.85199
10.3224, 9.85207
10.3226, 9.85214
10.3228, 9.85221
10.323, 9.85228
10.3232, 9.85235
10.3234, 9.85242
10.3236, 9.8525
10.3238, 9.85257
10.324, 9.85264
10.3242, 9.85271
10.3244, 9.85278
10.3246, 9.85285
